OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,FullUnit,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756519,,,Oxygen,Dissolved,94,% saturatn,% saturatn,,Historical,,Actual,,,,,,,,,,,301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756523,,,Carbon dioxide,Total,2.5,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,405,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756535,,,Calcium,Dissolved,4.2,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756536,,,Magnesium,Dissolved,1.3,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756537,,,Sodium,Dissolved,13,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756539,,,Sodium_percent total cations,,61,%,%,,Historical,,Actual,,,,,,,,,,,932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756540,,,Potassium,Dissolved,2,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756541,,,Chloride,Dissolved,8.3,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,940,,,,,,,,,ADF02,USGS,"Chloride, wf, AD thiocyanate",,"USGS TWRI 5-A1/1989, p 155",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756542,,,Sulfate,Dissolved,12,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,945,,,,,,,,,73,USGS,"Sulfate, wf, turbidimetry (NWQL)",,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756543,,,Fluoride,Dissolved,0.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,950,,,,,,,,,ISE05,USGS,"Anions, wf, ISE",,"USGS TWRI 5-A1/1989, p 221",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756544,,,Silica,Dissolved,8.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,955,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756545,,,Arsenic,Dissolved,1,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1000,,,,,,,,,HY010,USGS,"Arsenic, wf, auto hydride AAS",,"USGS TWRI 5-A1/1989, p 77",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756546,,,Barium,Dissolved,21,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1005,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756547,Not Detected,,Beryllium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1010,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,Historical Lower Reporting Limit,0.5,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756548,Not Detected,,Cadmium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1025,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756549,,,Chromium,Dissolved,2,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1030,,,,,,,,,CX004,USGS,"Chromium, wf, APDC & MIBK, AAS",,"USGS TWRI 5-A1/1989, p 163",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756550,Not Detected,,Cobalt,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1035,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,Historical Lower Reporting Limit,3,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756551,,,Copper,Dissolved,6,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1040,,,,,,,,,CX006,USGS,"Copper, wf, APDC & MIBK, AAS",,"USGS TWRI 5-A1/1989, p 193",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756552,,,Iron,Dissolved,130,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1046,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756553,,,Lead,Dissolved,4,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1049,,,,,,,,,CX007,USGS,"Lead, wf, APDC & MIBK, AAS",,"USGS TWRI 5-A1/1989, p 245",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756554,,,Manganese,Dissolved,2,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1056,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756555,Not Detected,,Molybdenum,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1060,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,Historical Lower Reporting Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756556,,,Nickel,Dissolved,4,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1065,,,,,,,,,CX010,USGS,"Nickel, wf, APDC & MIBK, AAS",,"USGS TWRI 5-A1/1989, p 299",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756557,Not Detected,,Silver,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1075,,,,,,,,,CX011,USGS,"Silver, wf, APDC & MIBK, AAS",,"USGS TWRI 5-A1/1989, p 423",,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756558,,,Strontium,Dissolved,38,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1080,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756559,Not Detected,,Vanadium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1085,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,Historical Lower Reporting Limit,6,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756560,,,Zinc,Dissolved,7,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1090,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756561,Not Detected,,Aluminum,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1106,,,,,,,,,CX001,USGS,"Aluminum, wf, extract and AAS",,"USGS TWRI 5-A1/1989, p 61",,,,,Historical Lower Reporting Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756562,Not Detected,,Lithium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1130,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,Historical Lower Reporting Limit,4,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756563,Not Detected,,Selenium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1145,,,,,,,,,HY011,USGS,"Selenium, wf, auto hydride AAS",,"USGS TWRI 5-A1/1989, p 403",,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500004,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756574,,,Mercury,Dissolved,0.2,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,71890,,,,,,,,,CV013,USGS,"Mercury, wf, auto CVAAS",,"USGS TWRI 5-A1/1989, p 289",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756380,,,Oxygen,Dissolved,10.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756384,,,Carbon dioxide,Total,2.9,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,405,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756396,,,Calcium,Dissolved,3.7,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756397,,,Magnesium,Dissolved,1.2,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756398,,,Sodium,Dissolved,6.9,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756400,,,Sodium_percent total cations,,48,%,%,,Historical,,Actual,,,,,,,,,,,932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756401,,,Potassium,Dissolved,1.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756402,,,Chloride,Dissolved,6.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756403,,,Sulfate,Dissolved,8,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,945,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756404,Not Detected,,Fluoride,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,950,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,mg/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756405,,,Silica,Dissolved,9.7,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,955,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756406,Not Detected,,Arsenic,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756407,,,Barium,Dissolved,28,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1005,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756408,Detected Not Quantified,,Beryllium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1010,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756409,Not Detected,,Cadmium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1025,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756410,Not Detected,,Chromium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1030,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
