"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"3031",140276,1985,4,25,"140276_03","CLW","07/04/2024",NA,42,35,"36.9","control","control_1984-1993",30.7825,-89.82027,"NEM.TWAS",0
"3032",140276,1985,4,25,"140276_04","DJB SC","07/04/2024",NA,43,37,"480","control","control_1984-1993",30.7825,-89.82027,"NEM.TWAS",0
"3033",140287,1985,4,25,"140287_02","ij sc dmdm","07/01/2024","na",69,57,"1764","control","control_1984-1993",30.77583,-89.82722,"NEM.TWAS",0
"3034",140287,1985,4,25,"140287_01","ij kl","07/01/2024","na",40,30,"280","control","control_1984-1993",30.77583,-89.82722,"NEM.TWAS",0
"3035",140287,1985,4,25,"140287_03","jt djb kl","07/01/2024","f",67,52,"1382","control","control_1984-1993",30.77583,-89.82722,"NEM.TWAS",0
"3036",140287,1985,4,25,"140287_04","JT SC CJW","07/01/2024",NA,67,54,"1375","control","control_1984-1993",30.77583,-89.82722,"NEM.TWAS",0
"3037",147886,1987,1,22,"147886_01","CJW","06/28/2024","F",98,79,"5803","impact","impact_1984-1993",30.70222,-89.84417,"NEM.TWAS",0
"3038",147886,1987,1,22,"147886_04","JT KC","6/28/2024","F",72,63,"2366","impact","impact_1984-1993",30.70222,-89.84417,"NEM.TWAS",0
"3039",147886,1987,1,22,"147886_02","JT KC","6/28/24","F",80,66,"3362","impact","impact_1984-1993",30.70222,-89.84417,"NEM.TWAS",0
"3040",147886,1987,1,22,"147886_03","JT KC","06/28/2024","na",85,69,"3354","impact","impact_1984-1993",30.70222,-89.84417,"NEM.TWAS",0
"3041",156711,1989,10,12,"156711_04","djb ij kl","07/01/2024","na",64,49,"1291","impact","impact_1984-1993",30.70222,-89.84417,"NEM.TWAS",0
"3042",156711,1989,10,12,"156711_01","sc ij kl","07/01/2024","na",65,53,"1323","impact","impact_1984-1993",30.70222,-89.84417,"NEM.TWAS",0
"3043",156711,1989,10,12,"156711_03","sc jt gmc","07/01/2024","na",69,56,"1582","impact","impact_1984-1993",30.70222,-89.84417,"NEM.TWAS",0
"3044",156711,1989,10,12,"156711_02","djb kl","07/01/2024","na",61,42,"1174","impact","impact_1984-1993",30.70222,-89.84417,"NEM.TWAS",0
"3045",162851,1992,4,24,"162851_01","DJB DMDM","07/03/2024","na",59,48,"957","control","control_1984-1993",30.7825,-89.82027,"NEM.TWAS",0
"3046",162851,1992,4,24,"162851_03","KL","07/04/2024","na",64,53,"128.5","control","control_1984-1993",30.7825,-89.82027,"NEM.TWAS",0
"3047",162851,1992,4,24,"162851_04","SC","07/04/2024","na",47,39,"453","control","control_1984-1993",30.7825,-89.82027,"NEM.TWAS",0
"3048",162851,1992,4,24,"162851_01","SC KL","07/04/2024","na",69,58,"1507","control","control_1984-1993",30.7825,-89.82027,"NEM.TWAS",0
"3049",174635,1995,4,29,"174635_04","jt djb dmdm","07/03/2024","na",52,45,"909","impact","impact_1994-2003",30.76222,-89.83111,"NEM.TWAS",0
"3050",174635,1995,4,29,"174635_01","JT DJB CJW","07/03/2024","na",52,40,"652","impact","impact_1994-2003",30.76222,-89.83111,"NEM.TWAS",0
"3051",174635,1995,4,29,"174635_03","CJW","07/03/2024","na",50,43,"616","impact","impact_1994-2003",30.76222,-89.83111,"NEM.TWAS",0
"3052",174635,1995,4,29,"174635_02","DJB GMC","07/03/2024","F",66,54,"1399","impact","impact_1994-2003",30.76222,-89.83111,"NEM.TWAS",0
"3053",176959,1995,10,7,"176959_02","CJW","07/08/2024","na",78,64,"2563","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3054",176959,1995,10,7,"176959_01","DMDM","07/08/2024","na",72,58,"1955","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3055",176959,1995,10,7,"176959_03","CLW","07/08/2024","na",71,56,"1890","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3056",176959,1995,10,7,"176959_04","GMC","07/08/2024","na",71,57,"1896","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3057",177808,1993,1,13,"177808_02","jt djb dmdm","07/01/2024","f",72,57,"1698","control","control_1994-2003",30.77611,-89.82722,"NEM.TWAS",0
"3058",177808,1993,1,13,"177808_04","JT GMC","07/01/2024","na",75,59,"2218","control","control_1994-2003",30.77611,-89.82722,"NEM.TWAS",0
"3059",177808,1993,1,13,"177808_01","DJB DMDM","07/02/2024","na",72,59,"1865","control","control_1994-2003",30.77611,-89.82722,"NEM.TWAS",0
"3060",177808,1993,1,13,"177808_03","jt djb dmdm","07/01/2024","f",70,55,"1615","control","control_1994-2003",30.77611,-89.82722,"NEM.TWAS",0
"3061",180744,1966,7,20,"180744_02","DMDM","07/03/2024","na",41,33,"333","control","control_1994-2003",30.77611,-89.82722,"NEM.TWAS",0
"3062",180744,1996,7,20,"180744_04","DMDM","07/02/2024","na",51,41,"677","control","control_1994-2003",30.77611,-89.82722,"NEM.TWAS",0
"3063",180744,1996,7,20,"180744_01","CJW","07/04/2024",NA,45,36,"437","control","control_1994-2003",30.77611,-89.82722,"NEM.TWAS",0
"3064",180744,1996,7,20,"180744_03","GMC","07/04/2024","na",46,38,"490","control","control_1994-2003",30.77611,-89.82722,"NEM.TWAS",0
"3065",184734,1997,10,12,"184734_04","jt dmdm","07/03/2024","na",55,42,"716","control","control_1994-2003",30.7825,-89.82027,"NEM.TWAS",0
"3066",184734,1997,10,12,"184734_02","DJB CJW","07/03/2024","na",59,49,"801","control","control_1994-2003",30.7825,-89.82027,"NEM.TWAS",0
"3067",184734,1997,10,12,"184734_01","CJW","07/03/2024","na",44,36,"375","control","control_1994-2003",30.7825,-89.82027,"NEM.TWAS",0
"3068",184734,1997,10,12,"184734_03","GMC","07/03/2024","na",49,38,"521","control","control_1994-2003",30.7825,-89.82027,"NEM.TWAS",0
"3069",186190,1998,7,18,"186190_02","KC","6/28/2024",NA,38,30,"220","control","control_1994-2003",30.7825,-89.82027,"NEM.TWAS",0
"3070",186190,1998,7,18,"186190_04","CJW","6/28/2024",NA,38,20,NA,"control","control_1994-2003",30.7825,-89.82027,"NEM.TWAS",1
"3071",186190,1998,7,18,"186190_01","sc jt kl","06/28/2024","na",46,38,"501","control","control_1994-2003",30.7825,-89.82027,"NEM.TWAS",0
"3072",186190,1998,7,18,"186190_03","JT DMDM","06/28/2024",NA,72,58,"1912","control","control_1994-2003",30.7825,-89.82027,"NEM.TWAS",0
"3073",189551,1999,10,9,"189551_03","jt djb kl","07/03/2024","na",52,41,"683","impact","impact_1994-2003",30.70389,-89.84472,"NEM.TWAS",0
"3074",189551,1999,10,9,"189551_01","IJ DJB CJW","07/03/2024","na",62,49,"1327","impact","impact_1994-2003",30.70389,-89.84472,"NEM.TWAS",0
"3075",189551,1999,10,9,"189551_02","JT DJB KL","07/03/2024","na",56,45,"780","impact","impact_1994-2003",30.70389,-89.84472,"NEM.TWAS",0
"3076",189551,1999,10,9,"189551_04","SC DJB GMC","07/03/2024","na",52,43,"716","impact","impact_1994-2003",30.70389,-89.84472,"NEM.TWAS",0
"3077",190342,2000,1,8,"190342_04","SC DMDM","07/02/2024","na",55,44,"767","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3078",190342,2000,1,8,"190342_02","jt sc gmc","07/02/2024","na",59,46,"929","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3079",190342,2000,1,8,"190342_01","ij djb kl","07/02/2024","na",60,53,NA,"impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3080",190342,2000,1,8,"190342_03","DJB KL","07/02/2024","na",59,48,"956","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3081",192424,2001,1,13,"192424_01","DJB GMC","07/02/2024","na",61,48,"1065","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3082",192424,2001,1,13,"192424_02","IJ GMC","07/01/2024","na",52,44,"603","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3083",192424,2001,1,13,"192424_04","DJB KL CJW","07/01/2024","na",41,33,"229","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3084",192424,2001,1,13,"192424_03","DJB KC","07/02/2024","na",48,36,"461","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3085",192778,2001,4,28,"192778_03","HT KL","02/12/2024","F3",67,52,"","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3086",192778,2001,4,28,"192778_01","HT GMC","02/12/2024","f",64,49,"","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3087",192778,2001,4,28,"192778_02","HT KL","02/12/2024","F",87,67,"","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3088",192778,2001,4,28,"192778_04","HT DD","02/12/2024",NA,68,54,"","impact","impact_1994-2003",30.70222,-89.84417,"NEM.TWAS",0
"3089",196451,2003,10,11,"196451_03","gmc","07/08/2024","na",66,55,"1654","control","control_1994-2003",30.77583,-89.82722,"NEM.TWAS",0
"3090",196451,2003,10,11,"196451_04","CJW","07/08/2024","na",67,54,"1694","control","control_1994-2003",30.77583,-89.82722,"NEM.TWAS",0
"3091",196451,2003,10,11,"196451_01","sc jt cjw","07/08/2024","na",72,60,"2191","control","control_1994-2003",30.77583,-89.82722,"NEM.TWAS",0
"3092",196451,2003,10,11,"196451_02","jt","07/08/2024","na",74,59,"2324","control","control_1994-2003",30.77583,-89.82722,"NEM.TWAS",0
"3093",197192,2004,7,17,"197192_02","sc dmdm","07/08/2024","na",41,34,"330","control","control_2004-2013",30.7825,-89.82027,"NEM.TWAS",0
"3094",197192,2004,7,17,"197192_03","DMDM","07/08/2024","na",69,55,"1780","control","control_2004-2013",30.7825,-89.82027,"NEM.TWAS",0
"3095",197192,2004,7,17,"197192_04","GMC","07/08/2024","na",45,37,NA,"control","control_2004-2013",30.7825,-89.82027,"NEM.TWAS",0
"3096",197192,2004,7,17,"197192_01","CJW","07/08/2024","na",47,35,"506","control","control_2004-2013",30.7825,-89.82027,"NEM.TWAS",0
"3097",197245,2004,7,17,"197245_01","sc jt kl","07/02/2024","na",77,62,"2283","impact","impact_2004-2013",30.75444,-89.82722,"NEM.TWAS",0
"3098",197245,2004,7,17,"197245_04","sc jt gmc","07/02/2024","na",37,31,"252","impact","impact_2004-2013",30.75444,-89.82722,"NEM.TWAS",0
"3099",197245,2004,7,17,"197245_02","sc jt kl","07/02/2024","na",49,41,"599","impact","impact_2004-2013",30.75444,-89.82722,"NEM.TWAS",0
"3100",197245,2004,7,17,"197245_03","djb jt gmc","07/02/2024","na",41,37,"501","impact","impact_2004-2013",30.75444,-89.82722,"NEM.TWAS",0
"3101",197703,2004,10,30,"197703_01","ij sc gmc","07/02/2024","na",49,36,NA,"control","control_2004-2013",30.7825,-89.82027,"NEM.TWAS",0
"3102",197703,2004,10,20,"197703_02","DJB KL","07/02/2024","na",46.5,37,"454","control","control_2004-2013",30.7825,-89.82027,"NEM.TWAS",0
"3103",197703,2004,10,30,"197703_04","DJB CGMC","07/02/2024","na",43,35,"#VALUE!","control","control_2004-2013",30.7825,-89.82027,"NEM.TWAS",0
"3104",197703,2004,10,30,"197703_03","SC DMDM","07/02/24","F",44,34,"364","control","control_2004-2013",30.7825,-89.82027,"NEM.TWAS",0
"3105",197744,2004,10,30,"197744_01","kl dd","03/05/2024","F",47,35,"","impact","impact_2004-2013",30.74055,-89.82694,"NEM.TWAS",0
"3106",197744,2004,10,30,"197744_03","KL CJW","03/05/2024","",68,54,"","impact","impact_2004-2013",30.74055,-89.82694,"NEM.TWAS",0
"3107",197744,2004,10,30,"197744_04","kl cjw","03/05/2024","na",55,49,"","impact","impact_2004-2013",30.74055,-89.82694,"NEM.TWAS",0
"3108",197744,2004,10,30,"197744_02","KL GMC","03/05/2024",NA,45,35,"","impact","impact_2004-2013",30.74055,-89.82694,"NEM.TWAS",0
"3109",198590,2005,7,15,"198590_03","GMC","6/28/2024",NA,35,29,"222","impact","impact_2004-2013",30.75444,-89.82722,"NEM.TWAS",0
"3110",198590,2005,7,15,"198590_02","DMDM","6/28/2024",NA,37,31,"244","impact","impact_2004-2013",30.75444,-89.82722,"NEM.TWAS",0
"3111",198590,2005,7,15,"198590_01","BF","6/28/2024",NA,38,32,"283","impact","impact_2004-2013",30.75444,-89.82722,"NEM.TWAS",0
"3112",198590,2005,7,15,"198590_04","JT CJW","06/28/2024",NA,35,28,"225","impact","impact_2004-2013",30.75444,-89.82722,"NEM.TWAS",0
"3113",198603,2005,7,15,"198603_03","djb jt cjw","07/02/2024","na",41,35,"331","impact","impact_2004-2013",30.74195,-89.82528,"NEM.TWAS",0
"3114",198603,2005,7,15,"198603_02","sc jt kl","07/02/2024","na",37,29,"254","impact","impact_2004-2013",30.74195,-89.82528,"NEM.TWAS",0
"3115",198603,2005,7,15,"198603_01","sc jt kl","07/02/2024","na",37,31,"241","impact","impact_2004-2013",30.74195,-89.82528,"NEM.TWAS",0
"3116",198603,2005,7,15,"198603_04","djb jt clw","07/03/2024","na",45,36,"441","impact","impact_2004-2013",30.74195,-89.82528,"NEM.TWAS",0
"3117",198613,2005,7,15,"198613_02","CJW","07/08/2024","na",71,59,"2168","impact","impact_2004-2013",30.74055,-89.82694,"NEM.TWAS",0
"3118",198613,2005,7,15,"198613_01","jt dmdm","07/08/2024","na",70,55,"1882","impact","impact_2004-2013",30.74055,-89.82694,"NEM.TWAS",0
"3119",198613,2005,7,15,"198613_03","sc kl","07/08/2024","na",66,54,"1733","impact","impact_2004-2013",30.74055,-89.82694,"NEM.TWAS",0
"3120",198613,2005,7,15,"198613_04","djb jt gmc","07/08/2024","na",66,52,"1511","impact","impact_2004-2013",30.74055,-89.82694,"NEM.TWAS",0
"3121",27794,1965,2,12,"27794_03","KL","07/08/2024","na",59,48,"1010","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3122",27794,1965,2,12,"27794_04","djb clw                                                                            ","07/07/2024","na",41,31,"272","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3123",27794,1965,2,12,"27794_01","CJW","07/08/2024","F",60,47,"885","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3124",27794,1965,2,12,"27794_02","dmdm","07/08/2024","na",58,44,"982","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3125",31124,1963,4,26,"31124_02","GMC","07/04/2024","na",55,46,"86.8","impact","impact_1954-1963",30.70222,-89.84417,"NEM.UNKN",0
"3126",31124,1963,4,26,"31124_04","CLW","07/04/2024",NA,53,42,"804","impact","impact_1954-1963",30.70222,-89.84417,"NEM.UNKN",0
"3127",31124,1963,4,26,"31124_03","GMC","07/04/2024",NA,55,46,"231","impact","impact_1954-1963",30.70222,-89.84417,"NEM.UNKN",0
"3128",31124,1963,4,26,"31124_01","DJB CJW","07/04/2024","Na",50,42,"700","impact","impact_1954-1963",30.70222,-89.84417,"NEM.UNKN",0
"3129",31291,1963,12,13,"31291_01","HT DD","01/29/2024",NA,76,61,"","impact","impact_1954-1963",30.70222,-89.84417,"NEM.UNKN",0
"3130",31291,1963,12,13,"31291_03","HT GMC KL","01/29/2024",NA,87,70,"","impact","impact_1954-1963",30.70222,-89.84417,"NEM.UNKN",0
"3131",31291,1963,12,13,"31291_02","HT KL","01/29/2024",NA,80,66,"","impact","impact_1954-1963",30.70222,-89.84417,"NEM.UNKN",0
"3132",31291,1963,12,13,"31291_04","kl","01/31/2024","na",90,72,"","impact","impact_1954-1963",30.70222,-89.84417,"NEM.UNKN",0
"3133",34358,1964,9,11,"34358_03","DMDM","07/04/2024",NA,52,41,"722","impact","impact_1964-1973",30.74055,-89.82694,"NEM.UNKN",0
"3134",34358,1964,9,11,"34358_02","CJW","07/04/2024",NA,41,38,"53.4","impact","impact_1964-1973",30.74055,-89.82694,"NEM.UNKN",0
"3135",34358,1964,9,11,"34358_01","sc djb ij","07/04/2024","na",54,43,"82.5","impact","impact_1964-1973",30.74055,-89.82694,"NEM.UNKN",0
"3136",34358,1964,9,11,"34358_04","sc gmc","07/08/2024","na",44,36,"476","impact","impact_1964-1973",30.74055,-89.82694,"NEM.UNKN",0
"3137",34776,1964,10,16,"34776_04","BF CJW","06/28/2024",NA,61,52,"1582","impact","impact_1964-1973",30.74055,-89.82694,"NEM.UNKN",0
"3138",34776,1964,10,16,"34776_03","sc gmc dmdm","06/28/2024","na",52,45,"735","impact","impact_1964-1973",30.74055,-89.82694,"NEM.UNKN",0
"3139",34776,1964,10,16,"34776_02","DJR BF KL","06/28/2024",NA,63,48,"1443","impact","impact_1964-1973",30.74055,-89.82694,"NEM.UNKN",0
"3140",34776,1964,10,16,"34776_01","DJB KL DMDM","06/28/2024",NA,63,51,"1583","impact","impact_1964-1973",30.74055,-89.82694,"NEM.UNKN",0
"3141",41867,1966,10,17,"41867_01","ht cjw","02/26/2024","na",52,43,"","impact","impact_1964-1973",30.75667,-89.82611,"NEM.UNKN",0
"3142",41867,1966,10,17,"41867_02","HT GMC","02/26/2024",NA,44,31,"","impact","impact_1964-1973",30.75667,-89.82611,"NEM.UNKN",0
"3143",41867,1966,10,17,"41867_03","HT DD","02/26/2024",NA,51,39,"","impact","impact_1964-1973",30.75667,-89.82611,"NEM.UNKN",0
"3144",41867,1966,10,17,"41867_04","ht kl","02/26/24","m",52,39,"","impact","impact_1964-1973",30.75667,-89.82611,"NEM.UNKN",0
"3145",43849,1967,2,28,"43849_04","JT DJB GMC","07/02/2024","na",65,50,"1372","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3146",43849,1967,2,28,"43849_02","JT SC KL","07/02/2024","na",69,55,"1932","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3147",43849,1967,2,28,"43849_03","JT DJB CJW","07/02/2024","na",80,66,"3326","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3148",43849,1967,2,28,"43849_01","DJB KL","07/02/2024","na",69,51,"1902","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3149",49057,1967,12,7,"49057_01","kl","07/15/2023","na",87,72,"","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3150",49057,1967,12,7,"49057_02","KL","07/15/2023",NA,78,65,"","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3151",49057,1967,12,7,"49057_03","KL GMC","02/21/2024",NA,92,75,"","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3152",49057,1967,12,7,"49057_04","kl dd cjw","02/21/2024","na",73,57,"","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3153",49084,1967,12,16,"49084_04","GMC JT","07/08/2024","na",59,46,"946","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3154",49084,1967,12,16,"49084_01","sc jt gmc","07/08/2024","na",59,50,"1030","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3155",49084,1967,12,16,"49084_03","JT CJW","07/08/2024","na",54,45,"826","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3156",49084,1967,12,16,"49084_02","djb dmdm","07/08/2024","na",56,45,"95.2","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3157",59435,1969,10,28,"59435_03","djb kl","07/01/2024","na",71,52,"1795","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3158",59435,1969,10,28,"59435_04","sc jt gmc","07/01/2024","na",64,54,"1223","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3159",59435,1969,10,28,"59435_02","djb dmdm","07/01/2024","na",67,54,"1495","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3160",59435,1969,10,28,"59435_01","SC DJB KL","07/01/2024","na",63,52,"1170","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3161",68296,1971,1,25,"68296_01","SC DJB KL","07/03/2024","na",59,48,"1203","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3162",68296,1971,1,25,"68296_02","DJB KC","07/03/2024","na",58,48,"1122","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3163",68296,1971,1,25,"68296_03","CJW","07/03/2024","na",68,52,"1307","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3164",68296,1971,1,25,"68296_04","DMDM","07/03/2024","F",58,46,"995","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3165",72349,1971,10,26,"72349_02","SC JT CJW","07/02/2024",NA,52,43,"682","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3166",72349,1971,10,26,"72349_01","DJB DMDM","07/02/2024","na",52,41,"586","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3167",72349,1971,10,26,"72349_03","djb kl","07/02/2024","na",54,42,"780","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3168",72349,1971,10,26,"72349_04","SC JT KL","07/02/2024","na",56,45,"845","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3169",75711,1972,1,25,"75711_04","kl","03/04/2024","f",69,56,"","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3170",75711,1972,1,25,"75711_03","kl gmc","03/04/2024","na",66,54,"","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3171",75711,1972,1,25,"75711_02","kl","02/28/24","na",59,48,"","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",1
"3172",75711,1972,1,25,"75711_01","KL GMC","02/28/2024",NA,70,55,"","control","control_1964-1973",30.77861,-89.82972,"NEM.UNKN",0
"3173",79386,1972,10,17,"79386_01","djb cjw","07/01/2024","na",59,45,"925","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3174",79386,1972,10,17,"79386_04","djb jt kl","07/01/2024","na",59,46,"1029","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3175",79386,1972,10,17,"79386_02","sc jt cjw","07/01/2024","na",59,50,"1093","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3176",79386,1972,10,17,"79386_03","sc cjw","07/01/2024","na",61,50,"1062","impact","impact_1964-1973",30.70222,-89.84417,"NEM.UNKN",0
"3177",85342,1974,1,14,"85342_03","IJ DJB CJW","07/01/2024","na",35,30,"#VALUE!","impact","impact_1974-1983",30.76222,-89.83111,"NEM.UNKN",0
"3178",85342,1974,1,14,"85342_01","jt sc cjw","07/01/2024","na",70,56,"1618","impact","impact_1974-1983",30.76222,-89.83111,"NEM.UNKN",0
"3179",85342,1974,1,14,"85342_02","jt djb ij cjw","07/01/2024","na",67,53,"#VALUE!","impact","impact_1974-1983",30.76222,-89.83111,"NEM.UNKN",0
"3180",85342,1974,1,14,"85342_04","jt sc kl","07/01/2024","na",63,50,"1200","impact","impact_1974-1983",30.76222,-89.83111,"NEM.UNKN",0
"3181",92856,1975,1,24,"92856_04","jt djb gmc","07/01/2024","na",69,55,"1616","impact","impact_1974-1983",30.70222,-89.84417,"NEM.UNKN",0
"3182",92856,1975,1,24,"92856_01","sc gmc","07/01/2024","na",64,53,"1268","impact","impact_1974-1983",30.70222,-89.84417,"NEM.UNKN",0
"3183",92856,1975,1,24,"92856_02","djb sc dmdm","07/01/2024","f",71,55,"1739","impact","impact_1974-1983",30.70222,-89.84417,"NEM.UNKN",0
"3184",92856,1975,1,24,"92856_03","sc djb kl","07/01/2024","na",69,55,"1430","impact","impact_1974-1983",30.70222,-89.84417,"NEM.UNKN",0
"3185",98475,1976,7,16,"98475_03","SC","07/04/2024",NA,41,34,"29.4","impact","impact_1974-1983",30.705,-89.84611,"NEM.UNKN",0
"3186",98475,1976,7,16,"98475_04","GMC","07/04/2024","na",41,31,"434","impact","impact_1974-1983",30.705,-89.84611,"NEM.UNKN",0
"3187",98475,1976,7,16,"98475_02","GMC ???","07/04/2024","na",36,31,"25.9","impact","impact_1974-1983",30.705,-89.84611,"NEM.UNKN",0
"3188",98475,1976,7,16,"98475_01","CJW","07/04/2024",NA,41,30,"34.7","impact","impact_1974-1983",30.705,-89.84611,"NEM.UNKN",0
"3189",99452,1976,10,13,"99482_04","IJ JT CJW","07/02/2024","na",42,34,"352","control","control_1974-1983",30.77861,-89.82972,"NEM.UNKN",0
"3190",99452,1976,10,13,"99452_02","JT DMDM","07/02/2024","na",48,37,"412","control","control_1974-1983",30.77861,-89.82972,"NEM.UNKN",0
"3191",99452,1976,10,13,"99452_03","SC JT","07/02/2024","na",57,45,"765","control","control_1974-1983",30.77861,-89.82972,"NEM.UNKN",0
"3192",99452,1976,10,13,"99452_01","DJB DMDM","07/02/2024",NA,54,41,"612","control","control_1974-1983",30.77861,-89.82972,"NEM.UNKN",0
"3193",104231,1977,10,19,"104231_02","IJ DJB","07/01/2024",NA,62,51,"1291","impact","impact_1974-1983",30.75361,-89.82639,"NEM.UNKN",0
"3194",104231,1977,10,19,"104231_03","IJ DJB DMDM","07/01/2024","f",41,35,"404","impact","impact_1974-1983",30.75361,-89.82639,"NEM.UNKN",0
"3195",104231,1977,10,19,"104231_04","jt sc gmc","07/01/2024","na",63,49,"986","impact","impact_1974-1983",30.75361,-89.82639,"NEM.UNKN",0
"3196",104231,1977,10,19,"104231_01","jt sc cjw","07/01/2024","na",44,35,"372","impact","impact_1974-1983",30.75361,-89.82639,"NEM.UNKN",0
"3197",106306,1978,3,23,"106306_04","HT GC kl","02/12/2024","f",80,63,"","control","control_1974-1983",30.76805,-89.83083,"NEM.UNKN",0
"3198",106306,1978,3,23,"106306_01","SD CJW KL","02/06/2024","na",74,58,"","control","control_1974-1983",30.76805,-89.83083,"NEM.UNKN",0
"3199",106306,1978,3,23,"106306_02","sd dd","02/06/2024","F",64,51,"","control","control_1974-1983",30.76805,-89.83083,"NEM.UNKN",0
"3200",106306,1978,3,23,"106306_03","SD GMC","02/06/2024","F",84,70,"","control","control_1974-1983",30.76805,-89.83083,"NEM.UNKN",0
"3201",107670,1978,6,8,"107670_01","CJW","07/04/2024","na",61,49,"1065","control","control_1974-1983",30.76805,-89.83083,"NEM.UNKN",0
"3202",107670,1978,6,8,"107670_03","DMDM","07/04/2024","na",57,48,"1127","control","control_1974-1983",30.76805,-89.83083,"NEM.UNKN",0
"3203",107670,1978,6,8,"107670_02","SC CLW","07/04/2024","na",59,47,"1106","control","control_1974-1983",30.76805,-89.83083,"NEM.UNKN",0
"3204",107670,1978,6,8,"107670_04","GMC","07/04/2024","na",59,50,"117.6","control","control_1974-1983",30.76805,-89.83083,"NEM.UNKN",0
"3205",115220,1979,10,25,"115220_03","gmc","07/04/2024","na",62,50,"1216","impact","impact_1974-1983",30.70222,-89.84417,"NEM.UNKN",0
"3206",115220,1979,10,25,"115220_02","gmc dmdm","07/04/2024","f",62,48,"1060","impact","impact_1974-1983",30.70222,-89.84417,"NEM.UNKN",0
"3207",115220,1979,10,25,"115220_01","gmc cjw","07/04/2024","na",58,45,"930","impact","impact_1974-1983",30.70222,-89.84417,"NEM.UNKN",0
"3208",115220,1979,10,25,"115220_04","gmc clw","07/04/2024","na",64,57,"1375","impact","impact_1974-1983",30.70222,-89.84417,"NEM.UNKN",0
"3209",118284,1980,10,23,"118284_03","HT DD","02/05/24",NA,54,41,"","impact","impact_1974-1983",30.75667,-89.82611,"NEM.UNKN",0
"3210",118284,1980,10,23,"118284_02","HT GC KL","02/05/24",NA,51,40,"","impact","impact_1974-1983",30.75667,-89.82611,"NEM.UNKN",0
