"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"4654",42432,1966,11,27,"42432_01","JT GMC","08/08/2024",NA,31,24,"237","impact","impact_1964-1973",30.70222,-89.84417,"TREM.SCORP",0
"4655",42432,1966,11,27,"42432_02","JT CJW","08/08/2024","F",30,23,"257","impact","impact_1964-1973",30.70222,-89.84417,"TREM.SCORP",0
"4656",42432,1966,11,27,"42432_03","JT CJW","08/08/2024","F",38,29,"485","impact","impact_1964-1973",30.70222,-89.84417,"TREM.SCORP",0
"4657",42432,1966,11,27,"42432_04","JT CJW","08/08/2024","F",34,27,"361","impact","impact_1964-1973",30.70222,-89.84417,"TREM.SCORP",0
"4658",68702,1971,4,20,"68702_01","IJ DJB DMDM","08/08/2024",NA,32,27,"366","control","control_1964-1973",30.77861,-89.82972,"TREM.SCORP",0
"4659",68702,1971,4,20,"68702_02","JT DMDM","08/08/2024","F",41,31,"656","control","control_1964-1973",30.77861,-89.82972,"TREM.SCORP",0
"4660",68702,1971,4,20,"68702_03","DJB GMC","08/08/2024",NA,40,32,"674","control","control_1964-1973",30.77861,-89.82972,"TREM.SCORP",2
"4661",68702,1971,4,20,"68702_04","DJB DMDM","08/08/2024",NA,35,23,"359","control","control_1964-1973",30.77861,-89.82972,"TREM.SCORP",0
"4662",68735,1971,4,20,"68735_01","IJ DJB GMC","08/08/2024","M",27,21,"162","impact","impact_1964-1973",30.705,-89.84611,"TREM.SCORP",0
"4663",68735,1971,4,20,"68735_02","JT DJB CJW","08/08/2024","F",39,31,"518","impact","impact_1964-1973",30.705,-89.84611,"TREM.SCORP",0
"4664",68735,1971,4,20,"68735_03","SC DJB KL","08/08/2024","F",35,27,"395","impact","impact_1964-1973",30.705,-89.84611,"TREM.SCORP",0
"4665",68735,1971,4,20,"68735_04","JT CJW","08/08/2024","F",29,22,"197","impact","impact_1964-1973",30.705,-89.84611,"TREM.SCORP",0
"4666",68757,1971,4,20,"68757_02","IJ KL","08/06/2024","F",35,28,"391","impact","impact_1964-1973",30.70222,-89.84417,"TREM.SCORP",0
"4667",68757,1971,4,20,"68757_01","DJB GMC JT IJ","08/08/2024",NA,29,22,"269","impact","impact_1964-1973",30.70222,-89.84417,"TREM.SCORP",0
"4668",68757,1971,4,20,"68757_03","jt sc dmdm","08/08/2024","f",40,32,"622","impact","impact_1964-1973",30.70222,-89.84417,"TREM.SCORP",0
"4669",68757,1971,4,20,"68757_04","DJB GMC","08/08/2024",NA,37,29,"426","impact","impact_1964-1973",30.70222,-89.84417,"TREM.SCORP",0
"4670",87325,1974,4,22,"87325_03","DJB CJW","08/13/2024","F",40,31,"827","impact","impact_1974-1983",30.76222,-89.83111,"TREM.SCORP",0
"4671",87325,1974,4,22,"87325_04","IJ KL","08/13/2024","F",40,32,"715","impact","impact_1974-1983",30.76222,-89.83111,"TREM.SCORP",0
"4672",87325,1974,4,22,"87325_01","IJ CJW","08/13/2024","F",40,32,"658","impact","impact_1974-1983",30.76222,-89.83111,"TREM.SCORP",0
"4673",87325,1974,4,22,"87325_02","DJB DMDM","08/13/2024","F",39,31,"627","impact","impact_1974-1983",30.76222,-89.83111,"TREM.SCORP",0
"4674",112553,1979,4,20,"112553_03","djb jt sc","08/09/2024","f",43,35,"879","impact","impact_1974-1983",30.76222,-89.83111,"TREM.SCORP",0
"4675",112553,1979,4,20,"112553_02","sc jt gmc","08/09/2024","na",36,29,"396","impact","impact_1974-1983",30.76222,-89.83111,"TREM.SCORP",0
"4676",112553,1979,4,20,"112553_01","sc jt dmdm","08/08/2024","na",44,34,"880","impact","impact_1974-1983",30.76222,-89.83111,"TREM.SCORP",0
"4677",112553,1979,4,20,"112553_04","DJB JT KL","08/08/2024","F",43,34,"857","impact","impact_1974-1983",30.76222,-89.83111,"TREM.SCORP",0
"4678",115181,1979,10,25,"115181_01","IJ","08/09/2024",NA,33,26,"281","impact","impact_1974-1983",30.75667,-89.82611,"TREM.SCORP",0
"4679",115181,1979,10,25,"115181_02","DJB JT KL GMC","08/13/2024",NA,29,24,"216","impact","impact_1974-1983",30.75667,-89.82611,"TREM.SCORP",0
"4680",115181,1979,10,25,"115181_03","sc","08/13/2024","na",31,24,"203","impact","impact_1974-1983",30.75667,-89.82611,"TREM.SCORP",0
"4681",115181,1979,10,25,"115181_04","IJ KL","08/09/2024","M",30,23,"218","impact","impact_1974-1983",30.75667,-89.82611,"TREM.SCORP",0
"4682",115231,1979,10,25,"115231_01","SC DMDM","08/06/2024",NA,37,31,"391","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4683",115231,1979,10,25,"115231_04","DJB JT CJW","08/06/2024","F",32,25,"274","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4684",115231,1979,10,25,"115231_03","JT CJW","08/06/2024","F",37,30,"427","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4685",115231,1979,10,25,"115231_02","DJB JT GMC","08/06/2024",NA,34,26,"296","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4686",117130,1980,4,29,"117130_03","JT CLW","08/05/2024",NA,28,22,"156","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4687",117130,1980,4,29,"117130_02","sc ij dmdm","08/06/2024","na",29,22,"184","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4688",117130,1980,4,29,"117130_01","JT IJ GMC","08/05/2024","F",33,25,"349","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4689",117130,1980,4,29,"117130_04","IJ DMDM","08/05/2024",NA,30,25,"222","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4690",120226,1981,1,22,"120226_02","DJB GMC","08/05/2024","M",27,20,"124","control","control_1974-1983",30.76805,-89.83083,"TREM.SCORP",0
"4691",120226,1981,1,22,"120226_01","DJB KL","08/05/2024",NA,28,23,"146","control","control_1974-1983",30.76805,-89.83083,"TREM.SCORP",0
"4692",121243,1981,4,30,"121243_03","djb ij dmdm","08/09/2024","f",38,30,"478","control","control_1974-1983",30.7825,-89.82027,"TREM.SCORP",0
"4693",121243,1981,4,30,"121243_02","sc ij gmc","08/09/2024","f",40,31,"651","control","control_1974-1983",30.7825,-89.82027,"TREM.SCORP",0
"4694",121243,1981,4,30,"121243_01","KL","07/13/2023","F",44,36,"","control","control_1974-1983",30.7825,-89.82027,"TREM.SCORP",0
"4695",121243,1981,4,30,"121243_03","jt ij cjw","08/09/2024","f",44,35,"952","control","control_1974-1983",30.7825,-89.82027,"TREM.SCORP",0
"4696",121273,1981,4,30,"121273_04","DJB DMDM","08/05/2024","F",39,30,"580","control","control_1974-1983",30.76805,-89.83083,"TREM.SCORP",0
"4697",121273,1981,4,30,"121273_01","JT CJW","08/02/2024",NA,36,28,"486","control","control_1974-1983",30.76805,-89.83083,"TREM.SCORP",0
"4698",121273,1981,4,30,"121273_03","JT KL","08/02/2024","F",49,39,"1209","control","control_1974-1983",30.76805,-89.83083,"TREM.SCORP",0
"4699",121273,1981,4,30,"121273_02","JT DMDM","08/02/2024","",37,28,"540","control","control_1974-1983",30.76805,-89.83083,"TREM.SCORP",0
"4700",121291,1981,4,30,"121291_02","JT IJ GMC","08/06/2024",NA,38,30,"547","impact","impact_1974-1983",30.75667,-89.82611,"TREM.SCORP",0
"4701",121291,1981,4,30,"121291_01","djb sc kl","08/06/2024","f",34,27,"405","impact","impact_1974-1983",30.75667,-89.82611,"TREM.SCORP",0
"4702",121291,1981,4,30,"121291_03","JT IJ","08/06/2024","F",36,28,"479","impact","impact_1974-1983",30.75667,-89.82611,"TREM.SCORP",0
"4703",121291,1981,4,30,"121291_04","SC IJ","08/05/2024",NA,43,30,"1088","impact","impact_1974-1983",30.75667,-89.82611,"TREM.SCORP",0
"4704",132481,1983,10,6,"132481_01","jt gmc","08/06/2024","f",35,27,"323","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4705",132481,1983,10,6,"132481_03","DJB JT DMDM","08/06/2024",NA,35,27,"354","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4706",132481,1983,10,6,"132481_02","sc cjw","08/06/2024","f",34,28,"321","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4707",132481,1983,10,6,"132481_04","SC CJW","08/06/2024",NA,30,24,"170","impact","impact_1974-1983",30.70222,-89.84417,"TREM.SCORP",0
"4708",145192,1986,4,24,"145192_04","SC DJB DMDM","08/05/2024",NA,30.5,24,"196","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4709",145192,1986,4,24,"145192_02","SC DJB GMC","08/05/2024","F",38,30,"508","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4710",145192,1986,4,24,"145192_01","DJB DMDM","08/05/2024","F",38,30,"496","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4711",145192,1986,4,24,"145192_03","KJT DJB GMC","08/05/2024","M",31,25,"234","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4712",145203,1986,4,24,"145203_02","sc jt gmc","08/06/2024","m",27,22,"129","impact","impact_1984-1993",30.75667,-89.82611,"TREM.SCORP",0
"4713",145203,1986,4,24,"145203_01","jt kl","08/05/2024","f",44,34,"845","impact","impact_1984-1993",30.75667,-89.82611,"TREM.SCORP",0
"4714",145203,1986,4,24,"145203_03","sc gmc cjw","08/06/2024","m",28,22,"143","impact","impact_1984-1993",30.75667,-89.82611,"TREM.SCORP",0
"4715",145203,1986,4,24,"145203_04","DJB GMC KL","08/06/2024",NA,40,31,"581","impact","impact_1984-1993",30.75667,-89.82611,"TREM.SCORP",0
"4716",146702,1986,10,9,"146702_02","gmc dmdm cjw","08/09/2024","f",29,24,"187","control","control_1984-1993",30.7825,-89.82027,"TREM.SCORP",0
"4717",146702,1986,10,9,"146702_04","gmc dmdm","08/09/2024","na",28,22,"164","control","control_1984-1993",30.7825,-89.82027,"TREM.SCORP",0
"4718",146702,1986,10,9,"146702_03","gmc","08/09/2024","f",34,27,"270","control","control_1984-1993",30.7825,-89.82027,"TREM.SCORP",0
"4719",146702,1986,10,9,"146702_01","gmc dmdm kl","08/09/2024","m",27,23,"125","control","control_1984-1993",30.7825,-89.82027,"TREM.SCORP",0
"4720",146729,1986,10,9,"146729_02","djb jt dmdm","08/09/2024","f",30,24,"214","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4721",146729,1986,10,9,"146729_01","ij cjw","08/09/2024","f",39,32,"554","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4722",146729,1986,10,9,"146729_04","sc gmc cjw","08/09/2024","f",28,23,"148","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4723",146729,1986,10,9,"146729_03","sc jt djb gmc","08/09/2024","f",38,29,"364","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4724",148200,1987,4,2,"148200_02","SC IJ GMC","08/09/2024","F",33,26,"304","control","control_1984-1993",30.7825,-89.82027,"TREM.SCORP",0
"4725",148200,1987,4,2,"148200_03","JT GMC","08/09/2024",NA,29,21,"177","control","control_1984-1993",30.7825,-89.82027,"TREM.SCORP",0
"4726",148200,1987,4,2,"148200_01","JT GMC","08/09/2024",NA,31,25,"220","control","control_1984-1993",30.7825,-89.82027,"TREM.SCORP",0
"4727",148200,1987,4,2,"148200_04","IJ DMDM","08/09/2024",NA,28,21,"159","control","control_1984-1993",30.7825,-89.82027,"TREM.SCORP",0
"4728",148219,1987,4,2,"148219_04","DJB GMC JT","08/05/2024",NA,28,22,"169","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4729",148219,1987,4,2,"148219_02","DJB KL","08/02/2024","F",33,26,"256","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4730",148219,1987,4,2,"148219_03","JT GMC","08/05/2024",NA,37,29,"372","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4731",148219,1987,4,2,"148219_01","DJB KL","08/05/2024","F",34,27,"295","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4732",149353,1987,7,14,"149353_02","DMDM","08/05/2024",NA,29,23,"155","impact","impact_1984-1993",30.70222,-89.84417,"TREM.SCORP",0
"4733",149353,1987,7,14,"149353_01","DJB GMC","08/05/2024",NA,26.5,21,"134","impact","impact_1984-1993",30.70222,-89.84417,"TREM.SCORP",0
"4734",150515,1987,10,29,"150515_03","DJB GMC","08/08/2024","f",39,33,"na","impact","impact_1984-1993",30.74055,-89.82694,"TREM.SCORP",0
"4735",150515,1987,10,29,"150515_02","jt djb kl","08/08/2024","m",27,21,"140","impact","impact_1984-1993",30.74055,-89.82694,"TREM.SCORP",0
"4736",150515,1987,10,29,"150515_01","DJB DMDM","08/08/24",NA,30,24,"215","impact","impact_1984-1993",30.74055,-89.82694,"TREM.SCORP",0
"4737",150515,1987,10,29,"150515_04","DJB","08/08/24",NA,32,24,"212","impact","impact_1984-1993",30.74055,-89.82694,"TREM.SCORP",0
"4738",150525,1987,10,29,"150525_01","DJB CJW","08/08/2024","f",35,27,"327","impact","impact_1984-1993",30.705,-89.84611,"TREM.SCORP",0
"4739",150525,1987,10,29,"150525_04","DJB DMDM","08/08/2024","na",33,27,"255","impact","impact_1984-1993",30.705,-89.84611,"TREM.SCORP",0
"4740",150525,1987,10,29,"150525_03","DJB DMDM","08/08/2024","na",30,28,"378","impact","impact_1984-1993",30.705,-89.84611,"TREM.SCORP",0
"4741",150525,1987,10,29,"150525_02","CJW","08/08/2024","f",31,25,"193","impact","impact_1984-1993",30.705,-89.84611,"TREM.SCORP",0
"4742",157858,1990,4,27,"157858_03","SC DMDM CJW","08/09/2024","F",36,27,"341","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4743",157858,1990,4,27,"157858_02","JT IJ DMDM","08/09/2024","F",35,28,"336","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4744",157858,1990,4,27,"157858_04","IJ GMC","08/09/2024","F",48,38,"1057","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4745",157858,1990,4,27,"157858_01","KL","07/13/2023",NA,40,31,"","impact","impact_1984-1993",30.76528,-89.83222,"TREM.SCORP",0
"4746",162917,1992,4,24,"162917_01","JT IJ CJW","08/06/2024","F",35,28,"405","impact","impact_1984-1993",30.74055,-89.82694,"TREM.SCORP",0
"4747",162917,1992,4,24,"162917_02","sc ij cjw","08/06/2024","f",38,30,"474","impact","impact_1984-1993",30.74055,-89.82694,"TREM.SCORP",0
"4748",162917,1992,4,24,"162917_03","JT GMC","08/06/2024","F",45,35,"829","impact","impact_1984-1993",30.74055,-89.82694,"TREM.SCORP",0
"4749",162917,1992,4,24,"162917_04","djb ij dmdm","08/06/2024","f",36,30,"487","impact","impact_1984-1993",30.74055,-89.82694,"TREM.SCORP",0
"4750",171835,1994,10,15,"171835_02","IJ","08/09/2024",NA,28,23,"144","impact","impact_1994-2003",30.76528,-89.83222,"TREM.SCORP",0
"4751",171835,1994,10,15,"171835_03","DJB","08/09/2024",NA,29,22,"136","impact","impact_1994-2003",30.76528,-89.83222,"TREM.SCORP",0
"4752",171835,1994,10,15,"171835_01","KL","08/09/2024",NA,29,23,"150","impact","impact_1994-2003",30.76528,-89.83222,"TREM.SCORP",0
"4753",171835,1994,10,15,"171835_04","IJ CJW","08/13/2024","F",27,22,"91","impact","impact_1994-2003",30.76528,-89.83222,"TREM.SCORP",0
"4754",175630,1995,7,29,"175630_01","gmc kl","05/07/2024","f",22,12,"","impact","impact_1994-2003",30.75417,-89.82694,"TREM.SCORP",0
"4755",175630,1995,7,29,"175630_02","sd acl gmc","05/07/2024","na",20,12,"","impact","impact_1994-2003",30.75417,-89.82694,"TREM.SCORP",0
"4756",175630,1995,7,29,"175630_03","SD ACL GMC","05/07/2024","F",21,12,"","impact","impact_1994-2003",30.75417,-89.82694,"TREM.SCORP",0
"4757",175630,1995,7,29,"175630_04","sd acl gmc","05/07/2024","na",28,23,"","impact","impact_1994-2003",30.75417,-89.82694,"TREM.SCORP",0
"4758",176893,1995,7,10,"176893_02","DMDM","08/05/2024","M",26,20,"152","control","control_1994-2003",30.7825,-89.82027,"TREM.SCORP",0
"4759",176893,1995,10,7,"176893_01","DJB DMDM","08/05/2024","M",24,19,"139","control","control_1994-2003",30.7825,-89.82027,"TREM.SCORP",0
"4760",176893,1995,10,7,"176893_04","DMDM KL","08/05/2024","M",29,23,"222","control","control_1994-2003",30.7825,-89.82027,"TREM.SCORP",0
"4761",176893,1995,10,7,"176893_03","CLW","08/05/2024","M",25,20,"138","control","control_1994-2003",30.7825,-89.82027,"TREM.SCORP",0
"4762",176914,1995,10,7,"176914_01","gmc kl","04/01/2024","f",34,27,"","impact","impact_1994-2003",30.76528,-89.83222,"TREM.SCORP",0
"4763",176914,1995,10,7,"176914_02","GMC KL","04/01/2024","F",25,20,"","impact","impact_1994-2003",30.76528,-89.83222,"TREM.SCORP",0
"4764",176914,1995,10,7,"176914_04","gmc","05/06/24","na",24,18,"","impact","impact_1994-2003",30.76528,-89.83222,"TREM.SCORP",0
"4765",176914,1995,10,7,"176914_03","GMC","05/06/2024","F",21,19,"","impact","impact_1994-2003",30.76528,-89.83222,"TREM.SCORP",0
"4766",176966,1995,10,7,"176966_02","DJB KL","08/08/2024",NA,33,25,"259","impact","impact_1994-2003",30.70222,-89.84417,"TREM.SCORP",0
"4767",176966,1995,10,7,"176966_03","DJB GMC","08/08/2024","F",32,25,"218","impact","impact_1994-2003",30.70222,-89.84417,"TREM.SCORP",0
"4768",176966,1995,10,7,"176966_01","DJB CJW","08/08/2024","F",34,29,"292","impact","impact_1994-2003",30.70222,-89.84417,"TREM.SCORP",0
"4769",176966,1995,10,7,"176966_04","DJB CJW","08/08/2024",NA,34,28,"296","impact","impact_1994-2003",30.70222,-89.84417,"TREM.SCORP",0
"4770",177787,1996,1,13,"177787_03","sc cjw","08/06/2024","F",38,30,"425","control","control_1994-2003",30.78472,-89.81944,"TREM.SCORP",0
"4771",177787,1996,1,13,"177787_02","JT SC DMDM","08/06/2024","F",30,24,"203","control","control_1994-2003",30.78472,-89.81944,"TREM.SCORP",0
"4772",177787,1996,1,13,"177787_01","dmdm","08/06/2024",NA,32,25,"257","control","control_1994-2003",30.78472,-89.81944,"TREM.SCORP",0
"4773",177787,1996,1,13,"177787_04","sc cjw","08/06/2024","F",34,27,"336","control","control_1994-2003",30.78472,-89.81944,"TREM.SCORP",0
"4774",189558,1999,10,9,"189558_03","SC DJB GMC","08/06/2024","F",33,25,"289","impact","impact_1994-2003",30.70389,-89.84472,"TREM.SCORP",0
"4775",189558,1999,10,9,"189558_02","jt gmc dmdm","08/06/2024","f",38,32,"521","impact","impact_1994-2003",30.70389,-89.84472,"TREM.SCORP",0
"4776",189558,1999,10,9,"189558_01","DJB GMC CJW","08/06/2024","F",35,28,"369","impact","impact_1994-2003",30.70389,-89.84472,"TREM.SCORP",0
"4777",189558,1999,10,9,"189558_04","gmc djb dmdm","08/06/2024","f",31,24,"223","impact","impact_1994-2003",30.70389,-89.84472,"TREM.SCORP",0
"4778",192399,2001,1,13,"192399_04","IJ DJB GMC","08/05/2024","F",36,28,"357","impact","impact_1994-2003",30.75444,-89.82722,"TREM.SCORP",0
"4779",192399,2001,1,31,"192399_02","DJB GMC","08/05/2024","M",30,24,"209","impact","impact_1994-2003",30.75444,-89.82722,"TREM.SCORP",0
"4780",192399,2001,1,13,"192399_03","DJB KL","08/05/2024",NA,31,25,"215","impact","impact_1994-2003",30.75444,-89.82722,"TREM.SCORP",0
"4781",192399,2001,1,13,"192399_01","DJB KL","08/05/2024",NA,33,26,"268","impact","impact_1994-2003",30.75444,-89.82722,"TREM.SCORP",0
"4782",192761,2001,4,28,"192761_02","DJB DMDM","08/05/2024","M",38,22,"171","impact","impact_1994-2003",30.74055,-89.82694,"TREM.SCORP",0
"4783",192761,2001,4,28,"192761_03","SC DJB KL","08/05/2024","F",32,25,"295","impact","impact_1994-2003",30.74055,-89.82694,"TREM.SCORP",0
"4784",192761,2001,4,28,"192761_01","IJ DJB KL","08/05/2024",NA,28,22,"179","impact","impact_1994-2003",30.74055,-89.82694,"TREM.SCORP",0
"4785",192761,2001,4,28,"192761_04","JT IJ DMDM","08/06/2024",NA,30,23,"192","impact","impact_1994-2003",30.74055,-89.82694,"TREM.SCORP",0
"4786",195132,2003,4,14,"195132_03","JT DMDM CJW","08/09/2024","M",29,22,"182","impact","impact_1994-2003",30.74195,-89.82528,"TREM.SCORP",0
"4787",195132,2003,4,14,"195132_02","SC DMDM","08/09/2024","M",32,25,"254","impact","impact_1994-2003",30.74195,-89.82528,"TREM.SCORP",0
"4788",195132,2003,4,14,"195132_01","SC IJ DCJW","08/09/2024","M",30,23,"199","impact","impact_1994-2003",30.74195,-89.82528,"TREM.SCORP",0
"4789",195132,2003,4,14,"195132_04","DJB CJW","08/09/2024","F",36,28,"381","impact","impact_1994-2003",30.74195,-89.82528,"TREM.SCORP",0
"4790",197042,2004,4,24,"197042_02","DJB IJ GMC","08/06/2024","F",37,29,"500","impact","impact_2004-2013",30.76528,-89.83222,"TREM.SCORP",0
"4791",197042,2004,4,24,"197042_04","JT IJ DMDM","08/06/2024","M",29,23,"191","impact","impact_2004-2013",30.76528,-89.83222,"TREM.SCORP",0
"4792",197042,2004,4,24,"197042_03","sc dmdm","08/06/2024","f",38,30,"542","impact","impact_2004-2013",30.76528,-89.83222,"TREM.SCORP",0
"4793",197042,2004,4,24,"197042_01","SC JT CJW","08/06/2024","M",29,24,"155","impact","impact_2004-2013",30.76528,-89.83222,"TREM.SCORP",0
"4794",197080,2004,4,24,"197080_01","DJB DMDM","08/05/2024","F",35,27,"347","impact","impact_2004-2013",30.70222,-89.84417,"TREM.SCORP",0
"4795",197080,2004,4,24,"197080_02","DJB GMC","08/05/2024","F",41,32,"737","impact","impact_2004-2013",30.70222,-89.84417,"TREM.SCORP",0
"4796",197197,2004,7,17,"197197_02","kl","08/02/2024","F",47,38,"1492","control","control_2004-2013",30.7825,-89.82027,"TREM.SCORP",0
"4797",197197,2004,7,17,"197197_01","jt dmdm","08/02/2024","F",33,26,"359","control","control_2004-2013",30.7825,-89.82027,"TREM.SCORP",0
"4798",197197,2004,7,17,"197197_03","CJW","08/02/2024",NA,34,28,"376","control","control_2004-2013",30.7825,-89.82027,"TREM.SCORP",0
"4799",197197,2004,7,17,"197197_04","DMDM","08/02/2024","F",33,27,"351","control","control_2004-2013",30.7825,-89.82027,"TREM.SCORP",0
"4800",197233,2004,7,17,"197233_02","JT SC","08/05/2024","F",37,26,"276","impact","impact_2004-2013",30.76528,-89.83222,"TREM.SCORP",0
"4801",197233,2004,7,17,"197233_04","gmc","08/02/2024","na",41,33,"858","impact","impact_2004-2013",30.76528,-89.83222,"TREM.SCORP",0
"4802",197233,2004,7,17,"197233_01","DMDM","08/02/2024",NA,29,22,"193","impact","impact_2004-2013",30.76528,-89.83222,"TREM.SCORP",0
"4803",197233,2004,7,17,"197233_03","CJW KL","08/02/2024",NA,34,27,"389","impact","impact_2004-2013",30.76528,-89.83222,"TREM.SCORP",0
"4804",197305,2004,7,17,"197305_01","KL CJW","08/08/2024","F",31,24,"229","impact","impact_2004-2013",30.70222,-89.84417,"TREM.SCORP",0
"4805",197305,2004,7,17,"197305_04","sc jt kl","08/08/2024","f",36,29,"496","impact","impact_2004-2013",30.70222,-89.84417,"TREM.SCORP",0
"4806",197305,2004,7,17,"197305_03","ij jt kl","08/08/2024","f",34,25,"397","impact","impact_2004-2013",30.70222,-89.84417,"TREM.SCORP",0
"4807",197305,2004,7,17,"197305_02","jt cjw","08/08/2024","f",29,23,"190","impact","impact_2004-2013",30.70222,-89.84417,"TREM.SCORP",0
"4808",145183,1986,4,24,"14583_03","JT DJB DMDM","08/13/2024",NA,37,29,"397","control","control_1984-1993",30.77583,-89.82722,"TREM.SHY",0
"4809",145183,1986,4,24,"14583_01","SC CJW KL","08/13/2024","F",36,28,"373","control","control_1984-1993",30.77583,-89.82722,"TREM.SHY",0
"4810",145183,1986,4,24,"14583_02","SC IJ GMC","08/13/2024","F",37,29,"448","control","control_1984-1993",30.77583,-89.82722,"TREM.SHY",0
"4811",145183,1986,4,24,"14583_04","SC GMC","08/13/2024","F",33,26,"265","control","control_1984-1993",30.77583,-89.82722,"TREM.SHY",0
"4812",30981,1963,11,21,"30981_01","ij djb cjw","08/08/2024","na",32,24,"236","impact","impact_1954-1963",30.705,-89.84611,"TREM.SHY",0
"4813",30981,1963,11,21,"30981_02","djb kl cjw","08/08/2024","na",30,25,"187","impact","impact_1954-1963",30.705,-89.84611,"TREM.SHY",0
"4814",30981,1963,11,21,"30981_03","sc djb gmc","08/08/2024","m",30,25,"193","impact","impact_1954-1963",30.705,-89.84611,"TREM.SHY",0
"4815",30981,1963,11,21,"30981_04","jt djb dmdm","08/08/2024","na",28,22,"185","impact","impact_1954-1963",30.705,-89.84611,"TREM.SHY",0
"4816",31064,1963,8,30,"31064_01","SC DMDM","08/13/2024",NA,30,24,"185","control","control_1954-1963",30.76222,-89.83111,"TREM.SHY",0
"4817",31064,1963,8,30,"31064_04","IJ KL","08/13/2024","M",29,23,"133","control","control_1954-1963",30.76222,-89.83111,"TREM.SHY",0
"4818",31064,1963,8,30,"31064_03","JT CJW","08/13/2024","F",30,24,"193","control","control_1954-1963",30.76222,-89.83111,"TREM.SHY",0
"4819",31064,1963,8,30,"31064_02","SC GMC","08/13/2024",NA,33,26,"267","control","control_1954-1963",30.76222,-89.83111,"TREM.SHY",0
"4820",31238,1963,9,29,"31238_03","DJB GMC","08/08/2024","na",34,28,"311","impact","impact_1954-1963",30.75667,-89.82611,"TREM.SHY",0
"4821",31238,1963,9,29,"31238_01","DJB DMDM","08/08/2024","F",32,26,"356","impact","impact_1954-1963",30.75667,-89.82611,"TREM.SHY",0
"4822",31238,1963,9,29,"31238_04","CJW","08/08/2024","F",33,27,"450","impact","impact_1954-1963",30.75667,-89.82611,"TREM.SHY",0
"4823",31238,1963,9,29,"31238_02","DJB GMC","08/08/2024","F",39,32,"765","impact","impact_1954-1963",30.75667,-89.82611,"TREM.SHY",0
"4824",31242,1963,9,29,"31242_04","DMDM KL","08/08/24",NA,39,33,"541","impact","impact_1954-1963",30.74,-89.82777,"TREM.SHY",0
"4825",31242,1963,9,29,"31242_01","KL CJW","08/08/24","F",37,30,"543","impact","impact_1954-1963",30.74,-89.82777,"TREM.SHY",0
"4826",31242,1963,9,29,"31242_03","kl gmc dmdm","08/08/2024","na",27,22,"151","impact","impact_1954-1963",30.74,-89.82777,"TREM.SHY",0
"4827",31242,1963,9,29,"31242_02","kl dmdm cjw","08/08/2024","f",35,27,"355","impact","impact_1954-1963",30.74,-89.82777,"TREM.SHY",0
"4828",31250,1963,9,29,"31250_04","SC DJB CJW","08/13/2024","F",27,21,"177","impact","impact_1954-1963",30.705,-89.84611,"TREM.SHY",0
"4829",31250,1963,9,29,"31250_01","SC CJW","08/13/2024","F",29,23,"207","impact","impact_1954-1963",30.705,-89.84611,"TREM.SHY",0
"4830",31250,1963,9,29,"31250_02","DJB IJ GMC","08/13/2024",NA,29,23,"241","impact","impact_1954-1963",30.705,-89.84611,"TREM.SHY",0
"4831",31250,1963,9,29,"31250_03","JT DMDM","08/13/2024",NA,29,23,"179","impact","impact_1954-1963",30.705,-89.84611,"TREM.SHY",0
